Item code,ISO code,Unit,Year,Value,Source Code,Source Wording,Note,Title
edvpd,TW,GWh,2017,1691.59,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Solar electricity production
edvpd,TW,GWh,2018,2739.5553,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Solar electricity production
edvpd,TW,GWh,2019,4055.0764,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Solar electricity production
edvpd,TH,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Solar electricity production
edvpd,TH,GWh,2010,20,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Solar electricity production
edvpd,TH,GWh,2015,2378,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Solar electricity production
edvpd,TH,GWh,2016,3377,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Solar electricity production
edvpd,TH,GWh,2017,4543,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Solar electricity production
edvpd,TH,GWh,2018,4537,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Solar electricity production
edvpd,TH,GWh,2019,5182,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Solar electricity production
edvpd,VN,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VN,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VN,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VN,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VN,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VN,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VN,GWh,2019,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,AU,GWh,2000,38,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,AU,GWh,2010,389,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,AU,GWh,2015,5023,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,AU,GWh,2016,6209,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,AU,GWh,2017,8073.12,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,AU,GWh,2018,9931.742,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,AU,GWh,2019,12893.1245,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Solar electricity production
edvpd,FJ,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,FJ,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,FJ,GWh,2015,4.385,Enerdata ,Enerdata,,Solar electricity production
edvpd,FJ,GWh,2016,7.025,Enerdata ,Enerdata,,Solar electricity production
edvpd,FJ,GWh,2017,9.409,Enerdata ,Enerdata,,Solar electricity production
edvpd,FJ,GWh,2018,12.602,Enerdata ,Enerdata,,Solar electricity production
edvpd,FJ,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,KI,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KI,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KI,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KI,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KI,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KI,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,KI,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,NZ,GWh,2000,0,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Solar electricity production
edvpd,NZ,GWh,2010,4,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Solar electricity production
edvpd,NZ,GWh,2015,36,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Solar electricity production
edvpd,NZ,GWh,2016,55,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Solar electricity production
edvpd,NZ,GWh,2017,74.754,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Solar electricity production
edvpd,NZ,GWh,2018,97.1616,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Solar electricity production
edvpd,NZ,GWh,2019,124.0822,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Solar electricity production
edvpd,PG,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,PG,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,PG,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,PG,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,PG,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,PG,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,PG,GWh,2019,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,WS,GWh,2000,0,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Solar electricity production
edvpd,WS,GWh,2010,0,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Solar electricity production
edvpd,WS,GWh,2015,3.192,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Solar electricity production
edvpd,WS,GWh,2016,15.171,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Solar electricity production
edvpd,WS,GWh,2017,12.94,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Solar electricity production
edvpd,WS,GWh,2018,11.0381,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Solar electricity production
edvpd,WS,GWh,2019,n.a.,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Solar electricity production
edvpd,SB,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,SB,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,SB,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,SB,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,SB,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,SB,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,SB,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,TO,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,TO,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,TO,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,TO,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,TO,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,TO,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,TO,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,VU,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VU,GWh,2010,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VU,GWh,2015,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VU,GWh,2016,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VU,GWh,2017,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VU,GWh,2018,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,VU,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,PACI,GWh,2000,38,Enerdata ,Enerdata,,Solar electricity production
edvpd,PACI,GWh,2010,393,Enerdata ,Enerdata,,Solar electricity production
edvpd,PACI,GWh,2015,5066.577,Enerdata ,Enerdata,,Solar electricity production
edvpd,PACI,GWh,2016,6286.196,Enerdata ,Enerdata,,Solar electricity production
edvpd,PACI,GWh,2017,8170.223,Enerdata ,Enerdata,,Solar electricity production
edvpd,PACI,GWh,2018,10052.5438,Enerdata ,Enerdata,,Solar electricity production
edvpd,PACI,GWh,2019,13047.8909,Enerdata ,Enerdata,,Solar electricity production
edvpd,AFRI,GWh,2000,12,Enerdata ,Enerdata,,Solar electricity production
edvpd,AFRI,GWh,2010,260.408,Enerdata ,Enerdata,,Solar electricity production
edvpd,AFRI,GWh,2015,3552.2994,Enerdata ,Enerdata,,Solar electricity production
edvpd,AFRI,GWh,2016,4911.7957,Enerdata ,Enerdata,,Solar electricity production
edvpd,AFRI,GWh,2017,5783.9138,Enerdata ,Enerdata,,Solar electricity production
edvpd,AFRI,GWh,2018,7333.0507,Enerdata ,Enerdata,,Solar electricity production
edvpd,AFRI,GWh,2019,8819.4531,Enerdata ,Enerdata,,Solar electricity production
edvpd,NAFR,GWh,2000,0,Enerdata ,Enerdata,,Solar electricity production
edvpd,NAFR,GWh,2010,213,Enerdata ,Enerdata,,Solar electricity production
edvpd,NAFR,GWh,2015,304,Enerdata ,Enerdata,,Solar electricity production
edvpd,NAFR,GWh,2016,815,Enerdata ,Enerdata,,Solar electricity production
edvpd,NAFR,GWh,2017,1338.088,Enerdata ,Enerdata,,Solar electricity production
edvpd,NAFR,GWh,2018,2220.7278,Enerdata ,Enerdata,,Solar electricity production
edvpd,NAFR,GWh,2019,n.a.,Enerdata ,Enerdata,,Solar electricity production
edvpd,DZ,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,DZ,GWh,2010,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,DZ,GWh,2015,58,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,DZ,GWh,2016,87,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,DZ,GWh,2017,571.5,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,DZ,GWh,2018,666.75,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,DZ,GWh,2019,680.0187,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,EG,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,EG,GWh,2010,206,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,EG,GWh,2015,168,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,EG,GWh,2016,210,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,EG,GWh,2017,210,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,EG,GWh,2018,526.9581,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,EG,GWh,2019,1282.7856,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Solar electricity production
edvpd,LY,GWh,2000,0,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from the African Commission on Energy,,Solar electricity production
edvpd,LY,GWh,2010,6,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from the African Commission on Energy,,Solar electricity production
