Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,Capacity.MW,PowerOutput.MWy,PrimaryEnergyInputToPower.MWy,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,Production.MWy
gtm.oil,GTM,oil,2018,250,1202,999.48,137.21461187214612,331.6860259507953,0.059775877977096034,0.18012454504010647,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,59.74479452054795
gtm.nuc,GTM,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
gtm.wnd,GTM,wnd,2018,27,320,107.4,36.529680365296805,35.82209080268589,0.33959592867528887,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,36.47260273972603
gtm.sol,GTM,sol,2018,18,205,92.5,23.401826484018265,23.881393868457266,0.2577261508083426,0.9982528273301213,0,0.08206186380305139,0,0,0.08206186380305139,23.83966894977169
gtm.hyd,GTM,hyd,2018,457,5311,1499.1,606.2785388127854,606.3220554380538,0.4044539128347632,0.9999914324286677,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,606.3168607305935
gtm.ore,GTM,ore,2018,266,327,49.2,37.32876712328767,352.9139316116462,0.6879072001336451,0.09590166670954527,0,0.15331308321215453,0.0025626984126984127,0.0025626984126984127,0.15075038479945613,33.845034246575345
gtm.bio,GTM,bio,2018,1210,2597,556.0455,296.46118721461187,1605.3603656018493,0.4915261874388594,0.17024895500959378,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,273.31092465753426
hkg.coa,HKG,coa,2018,5375,23271,6663,2656.5068493150684,7131.249557942098,0.4083453844820131,0.3815327558931776,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,2720.805296803653
hkg.nga,HKG,nga,2018,2242,12904,3755,1473.0593607305937,2974.560280726733,0.36991480157354883,0.4669698875859774,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,1389.0300799086758
hkg.oil,HKG,oil,2018,77,286,300,32.64840182648402,102.15929599284496,0.1510845890410959,0.44367354210725246,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,45.32537671232877
hkg.nuc,HKG,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
hkg.wnd,HKG,wnd,2018,-0,1,0.21689497716894976,0.1141552511415525,-0,1,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0.21689497716894976
hkg.sol,HKG,sol,2018,-0,1,0.0976027397260274,0.1141552511415525,-0,1,1,0,0.0770219361256934,0,0,0.0770219361256934,0.0976027397260274
hkg.hyd,HKG,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
hkg.ore,HKG,ore,2018,94,91,0,10.38812785388128,124.71394575749903,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
hkg.bio,HKG,bio,2018,-0,0,18.936860730593608,0,-0,1,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,18.936860730593608
hnd.coa,HND,coa,2018,-0,0,60.71488584474886,0,-0,1,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,60.71488584474886
hnd.nga,HND,nga,2018,-0,0,72.5,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
hnd.oil,HND,oil,2018,875,3128,987.8,357.07762557077626,1160.9010908277835,0.3397449916377061,0.28908587078717063,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,335.6001027397261
hnd.nuc,HND,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
hnd.wnd,HND,wnd,2018,80,929,225,106.05022831050228,106.13952830425451,0.4711821410451547,0.9988359985099938,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,106.01598173515981
hnd.sol,HND,sol,2018,85,993,510.8,113.35616438356165,112.77324882327039,0.22186971462081148,1,0,0.0770219361256934,0,0,0.0770219361256934,113.3310502283105
hnd.hyd,HND,hyd,2018,280,3262,705.9,372.3744292237443,371.48834906489077,0.5308222574116013,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,374.70743150684933
hnd.ore,HND,ore,2018,255,297,35,33.9041095890411,338.31974646981126,0.9690727332028702,0.1002529294137047,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,33.91754566210046
hnd.bio,HND,bio,2018,405,917,105.5,104.68036529680366,537.3313620402884,0.5830465926551105,0.11447575903917202,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,61.51141552511415
hrv.coa,HRV,coa,2018,297,1453,297,165.8675799086758,394.0429988295448,0.48226104269483266,0.3634921318379379,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,143.2315296803653
hrv.nga,HRV,nga,2018,535,2245,1080.525,256.27853881278537,709.8080955347019,0.2620024364530222,0.39884045339767654,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,283.1001826484018
hrv.oil,HRV,oil,2018,14,69,668.175,7.876712328767123,18.574417453244536,0.011030864586680855,0.396811795780869,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,7.370547945205479
hrv.nuc,HRV,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
hrv.wnd,HRV,wnd,2018,115,1335,586.3,152.3972602739726,152.57557193736582,0.26788528322106675,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,157.06114155251143
hrv.sol,HRV,sol,2018,6,75,61,8.561643835616438,7.960464622819087,0.1370512388651845,1,0,0.0770219361256934,0,0,0.0770219361256934,8.360125570776255
hrv.hyd,HRV,hyd,2018,662,7701,2116.3,879.1095890410959,878.3045967177061,0.4198706409502066,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,888.5722374429223
hrv.ore,HRV,ore,2018,75,357,10,40.75342465753425,99.5058077852386,0.022968036529680366,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0.22968036529680366
hrv.bio,HRV,bio,2018,167,313,79.33847031963471,35.730593607305934,221.56626533513125,1,0.35808009942141183,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,79.33847031963471
hti.coa,HTI,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
hti.nga,HTI,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
hti.oil,HTI,oil,2018,268,848,194,96.80365296803653,355.56741981925256,0.5540631031398578,0.30230059341143367,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,107.48824200913242
hti.nuc,HTI,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
hti.wnd,HTI,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
hti.sol,HTI,sol,2018,-0,1,3,0.1141552511415525,-0,0.031506849315068496,1,0,0.0770219361256934,0,0,0.0770219361256934,0.09452054794520548
hti.hyd,HTI,hyd,2018,17,197,61,22.488584474885844,22.55464976465408,0.24184370087581405,0.6540764723619691,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,14.752465753424657
hti.ore,HTI,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
hti.bio,HTI,bio,2018,-0,0,96,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
hun.coa,HUN,coa,2018,1261,4834,1105.5,551.8264840182649,1673.0243148958114,0.4958602586899459,0.3276542433370868,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,548.1735159817351
hun.nga,HUN,nga,2018,1384,7234,4147.5,825.7990867579908,1836.2138396636028,0.19891500904159132,0.44929407576578406,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,825
hun.oil,HUN,oil,2018,23,90,441,10.273972602739725,30.515114387473165,0.018378736578345187,0.26560683103247484,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,8.105022831050228
hun.nuc,HUN,nuc,2018,4114,15733,1889,1796.0045662100456,5458.225243046288,0.9507700191688966,0.32904552051935443,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,1796.0045662100456
hun.wnd,HUN,wnd,2018,52,607,329,69.29223744292237,68.99069339776543,0.2106147034739282,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,69.29223744292237
hun.sol,HUN,sol,2018,53,620,726,70.77625570776256,70.3174375015686,0.0954438532271658,0.9854204007558813,0,0.0770219361256934,0,0,0.0770219361256934,69.29223744292237
hun.hyd,HUN,hyd,2018,19,222,57,25.34246575342466,25.208137972260445,0.4446046623407835,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,25.34246575342466
hun.ore,HUN,ore,2018,204,726,17.23744292237443,82.87671232876713,270.65579717584893,1,0.06368769153381562,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,17.23744292237443
hun.bio,HUN,bio,2018,524,1799,501,205.36529680365297,695.213910392867,0.5662191598538083,0.40804102858996616,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,283.675799086758
idn.coa,IDN,coa,2018,40515,160021,31587,18267.237442922375,53753.037365585886,0.5763806327179568,0.3386996519254956,0.9,0.08987425850319145,0.0512040117725,0.0053,0.038670246730691436,18206.1350456621
idn.nga,IDN,nga,2018,13318,59421,17321.6,6783.219178082192,17669.577974450767,0.3756569594633923,0.36825891362260194,0.9,0.08382179555141114,0.0515341182534375,0.0021000000000000003,0.03228767729797366,6506.979589041095
idn.oil,IDN,oil,2018,6754,14879,6235.66,1698.5159817351598,8960.829677086685,0.34838736005022347,0.24243571230081318,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,2172.4251255707763
idn.nuc,IDN,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
idn.wnd,IDN,wnd,2018,16,190,143,21.689497716894977,21.227905660850897,0.15006226650062268,1,0,0.12544401796870117,0,0,0.12544401796870117,21.458904109589042
idn.sol,IDN,sol,2018,8,91,24.42,10.38812785388128,10.613952830425449,0.09344649755608658,0.21499657166162142,0,0.11561412886861493,0,0,0.11561412886861493,2.2819634703196345
idn.hyd,IDN,hyd,2018,1860,21636,4797.8,2469.8630136986303,2467.744033073917,0.40036966619594105,0.7784006601698261,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,1920.893584474886
idn.ore,IDN,ore,2018,24838,16208,1948.3,1850.2283105022832,32953.67005026342,0.8214025891205471,0.04856329088513069,0,0.21401194374523366,6.222222222222223e-4,6.222222222222223e-4,0.21338972152301144,1600.3386643835618
idn.bio,IDN,bio,2018,4869,11325,198.02,1292.8082191780823,6459.91704141769,0.5042655739307731,0.015457577598838272,0,0.1937498051380191,0.12042214678857142,0.0106,0.0733276583494477,99.85466894977169
ind.coa,IND,coa,2018,284969,1163402,226901.5,132808.44748858447,378080.94051668874,0.5920574903577183,0.35531738908820243,0.9,0.07361748922884002,0.04301361059525,0.0017,0.03060387863359003,134338.7326484018
ind.nga,IND,nga,2018,15462,73619,28437.22,8403.995433789954,20514.117333004786,0.2878806575891492,0.3990678936225131,0.9,0.0965923948656956,0.052683427742717386,0.0011,0.043908967122978225,8186.525593607306
ind.oil,IND,oil,2018,4178,7848,4137.63,895.8904109589041,5543.136865689691,0.6927684386679922,0.5171114378625752,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,2866.4194748858445
ind.nuc,IND,nuc,2018,9853,37813,6780,4316.552511415525,13072.409654772746,0.6366596624506674,0.3302032773919037,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,4316.552511415525
ind.wnd,IND,wnd,2018,5528,64294,35138.15,7339.497716894977,7334.2414058239865,0.19539771869933584,0.9361451265925023,0,0.04806231962013418,0,0,0.04806231962013418,6865.914349315068
ind.sol,IND,sol,2018,3416,39728,25212.26,4535.159817351599,4532.157858591668,0.1789234505274228,0.9953458585390709,0,0.04269860251110563,0,0,0.04269860251110563,4511.0645547945205
ind.hyd,IND,hyd,2018,12995,151133,49916.67,17252.625570776258,17241.03962892234,0.34295166026896773,0.9929218434647381,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,17119.004851598173
ind.ore,IND,ore,2018,1123,2611,0,298.0593607305936,1489.9336285709724,0.3922222222222222,1,0,0.11381379394118281,6.222222222222223e-4,6.222222222222223e-4,0.11319157171896059,0
ind.bio,IND,bio,2018,24518,42771,9213.3,4882.534246575343,32529.111937046397,0.5622951176349339,0.15926022257637837,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,5180.593607305936
irl.coa,IRL,coa,2018,947,4247,1205,484.8173515981735,1256.4266663016128,0.40261676045396844,0.38613729663595664,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,485.15319634703195
irl.nga,IRL,nga,2018,2456,16014,4363.7,1828.0821917808219,3258.483518940613,0.4204714370936733,0.5630874605872457,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,1834.8112100456622
irl.oil,IRL,oil,2018,35,140,923,15.981735159817351,46.436043633111346,0.017927408143981555,0.35633952469404806,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,16.546997716894975
irl.nuc,IRL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
irl.wnd,IRL,wnd,2018,743,8640,3564,986.3013698630137,985.7708691257636,0.276758749980782,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,986.3681849315069
irl.sol,IRL,sol,2018,1,17,29,1.9406392694063928,1.326744103803181,0.06556093528578177,1,0,0.0770219361256934,0,0,0.0770219361256934,1.9012671232876714
irl.hyd,IRL,hyd,2018,60,694,529,79.22374429223744,79.60464622819087,0.20104668928192249,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,106.35369863013699
irl.ore,IRL,ore,2018,231,816,0,93.15068493150685,306.4778879785349,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
irl.bio,IRL,bio,2018,73,330,140,37.67123287671233,96.85231957763224,0.9164788812785389,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,128.30704337899544
irn.coa,IRN,coa,2018,250,650,71.51392694063927,74.20091324200914,331.6860259507953,1,0.21560729528969713,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,71.51392694063927
irn.nga,IRN,nga,2018,56983,256188,50749.7664,29245.205479452055,75601.85926701667,0.5766812425120612,0.3871126798797807,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,29266.438344748858
irn.oil,IRN,oil,2018,8339,29081,14512.2336,3319.7488584474886,11063.71908161473,0.2347026490084732,0.3078584736130758,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,3406.0596689497715
irn.nuc,IRN,nuc,2018,1978,7591,915,866.5525114155251,2624.2998373226924,0.9276719689597526,0.32344621583490196,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,848.8198515981736
irn.wnd,IRN,wnd,2018,32,368,282,42.009132420091326,42.455811321701795,0.17095582758509023,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,48.20954337899544
irn.sol,IRN,sol,2018,15,176,286,20.091324200913242,19.90116155704772,0.09657701887153941,1,0,0.0770219361256934,0,0,0.0770219361256934,27.62102739726027
irn.hyd,IRN,hyd,2018,1356,15765,11724,1799.6575342465753,1799.065004757114,0.1556246484984164,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,1824.5433789954338
irn.ore,IRN,ore,2018,7,24,0,2.73972602739726,9.287208726622268,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
irn.bio,IRN,bio,2018,-0,0,12,0,-0,0.23603025114155252,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,2.83236301369863
irq.coa,IRQ,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
irq.nga,IRQ,nga,2018,9894,40940,20062,4673.51598173516,13126.806163028676,0.3082777681425025,0.47114800871318196,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,6184.668584474885
irq.oil,IRQ,oil,2018,20059,39691,11713,4530.936073059361,26613.159978188014,0.4633976892942198,0.20395087013912555,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,5427.777134703197
irq.nuc,IRQ,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
irq.wnd,IRQ,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
irq.sol,IRQ,sol,2018,5,57,37,6.506849315068493,6.633720519015907,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
irq.hyd,IRQ,hyd,2018,156,1818,2513,207.53424657534248,206.97208019329628,0.06552845750044971,0.7956291184049461,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,164.67301369863011
irq.ore,IRQ,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
irq.bio,IRQ,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
isl.coa,ISL,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
isl.nga,ISL,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
isl.oil,ISL,oil,2018,1,2,71.971,0.228310502283105,1.326744103803181,0.45,0.1611990303183783,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,0.21386986301369862
isl.nuc,ISL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
isl.wnd,ISL,wnd,2018,-0,4,2.43,0.45662100456621,-0,0.20496739763609373,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0.4980707762557078
isl.sol,ISL,sol,2018,-0,0,0,0,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
isl.hyd,ISL,hyd,2018,1188,13814,1990.074,1576.9406392694063,1576.1719953181791,0.792333945838952,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,1576.8031849315066
